"state_name","county_name","gop_votes","dem_votes","gop_dem_total","year","margin","per_gop","per_dem","perc_margin","gop_demperc","fips_code_lz","Dem_EV","Rep_EV","Avglat"
"Alabama","Etowah County",40406.714334792,13132.1665919086,53538.8809267005,2086-01-01,27274.5477428834,0.754717200572652,0.245282799427348,0.509434401145304,1,"1055",NA,NA,NA
"Alabama","Fayette County",8272.89690157478,1746.16664276634,10019.0635443411,2086-01-01,6526.73025880844,0.825715583593379,0.174284416406621,0.651431167186758,1,"1057",NA,NA,NA
"Alabama","Franklin County",11459.4518853791,2127.5171640794,13586.9690494585,2086-01-01,9331.9347212997,0.843414881101522,0.156585118898478,0.686829762203044,1,"1059",NA,NA,NA
"Alabama","Geneva County",11859.5322452529,1968.32047855091,13827.8527238038,2086-01-01,9891.21176670201,0.857655377312302,0.142344622687698,0.715310754624604,1,"1061",NA,NA,NA
"Alabama","Greene County",856.789492595968,2951.4957788672,3808.28527146317,2086-01-01,2094.70628627123,0.224980386584008,0.775019613415992,0.550039226831984,1,"1063",NA,NA,NA
"Alabama","Hale County",4463.47767370357,4656.27106605809,9119.74873976166,2086-01-01,192.793392354522,0.489429895611381,0.510570104388619,0.0211402087772387,1,"1065",NA,NA,NA
"Alabama","Henry County",7751.29131963715,2729.08185772206,10480.3731773592,2086-01-01,5022.2094619151,0.739600698225355,0.260399301774645,0.47920139645071,1,"1067",NA,NA,NA
"Alabama","Houston County",39014.3597830102,16246.0951852536,55260.4549682638,2086-01-01,22768.2645977565,0.706008660359677,0.293991339640323,0.412017320719353,1,"1069",NA,NA,NA
"Alabama","Jackson County",24195.1791710783,5572.08228305517,29767.2614541335,2086-01-01,18623.0968880231,0.812811726344365,0.187188273655635,0.62562345268873,1,"1071",NA,NA,NA
"Alabama","Jefferson County",167573.298275608,204658.342762315,372231.641037923,2086-01-01,37085.0444867075,0.450185529119314,0.549814470880686,0.0996289417613729,1,"1073",NA,NA,NA
"Alabama","Lamar County",7356.07608811133,1523.50567140548,8879.58175951681,2086-01-01,5832.57041670584,0.828425965021084,0.171574034978916,0.656851930042168,1,"1075",NA,NA,NA
"Alabama","Lauderdale County",38657.3206169742,13150.287942635,51807.6085596092,2086-01-01,25507.0326743392,0.746170720705928,0.253829279294072,0.492341441411856,1,"1077",NA,NA,NA
"Alabama","Lawrence County",14928.8403888047,5050.03001419317,19978.8704029979,2086-01-01,9878.81037461157,0.747231454415191,0.252768545584809,0.494462908830382,1,"1079",NA,NA,NA
"Alabama","Lee County",54605.8714387493,29586.74741022,84192.6188489694,2086-01-01,25019.1240285293,0.64858264519251,0.35141735480749,0.29716529038502,1,"1081",NA,NA,NA
"Alabama","Limestone County",45764.37727091,17171.4289936937,62935.8062646037,2086-01-01,28592.9482772163,0.727159624816767,0.272840375183233,0.454319249633535,1,"1083",NA,NA,NA
"Alabama","Lowndes County",1879.25133046087,3922.66547239477,5801.91680285564,2086-01-01,2043.4141419339,0.323901805957632,0.676098194042368,0.352196388084736,1,"1085",NA,NA,NA
"Alabama","Macon County",1851.18430831419,5824.73084591371,7675.9151542279,2086-01-01,3973.54653759953,0.241167896090482,0.758832103909518,0.517664207819037,1,"1087",NA,NA,NA
"Alabama","Madison County",121057.254337383,112874.259098014,233931.513435397,2086-01-01,8182.99523936852,0.517490151538793,0.482509848461207,0.0349803030775859,1,"1089",NA,NA,NA
"Alabama","Marengo County",7312.73191465661,5605.35939678047,12918.0913114371,2086-01-01,1707.37251787614,0.566084550600928,0.433915449399072,0.132169101201856,1,"1091",NA,NA,NA
"Alabama","Marion County",14125.4660355589,2001.11162022816,16126.5776557871,2086-01-01,12124.3544153308,0.875912195200942,0.124087804799058,0.751824390401884,1,"1093",NA,NA,NA
"Alabama","Marshall County",41904.4763639022,7122.7161332557,49027.1924971579,2086-01-01,34781.7602306465,0.854719069755655,0.145280930244345,0.709438139511309,1,"1095",NA,NA,NA
"Alabama","Mobile County",114004.485576542,83125.5835527017,197130.069129243,2086-01-01,30878.90202384,0.578321136294015,0.421678863705985,0.156642272588029,1,"1097",NA,NA,NA
"Alabama","Monroe County",6536.00442542798,4190.25236160287,10726.2567870309,2086-01-01,2345.75206382511,0.609346257058724,0.390653742941276,0.218692514117448,1,"1099",NA,NA,NA
"District of Columbia","District of Columbia",17076.4170178076,292734.469702092,309810.8867199,2086-01-01,275658.052684284,0.0551188410407489,0.944881158959251,0.889762317918502,1,"11001",NA,NA,NA
"Alabama","Morgan County",51316.199907178,17945.2114496986,69261.4113568766,2086-01-01,33370.9884574794,0.740906067344859,0.259093932655141,0.481812134689718,1,"1103",NA,NA,NA
"Alabama","Perry County",1881.10037590373,4037.53789424892,5918.63827015266,2086-01-01,2156.43751834519,0.317826548952994,0.682173451047007,0.364346902094013,1,"1105",NA,NA,NA
"Alabama","Pickens County",6305.86569859808,4025.11322957886,10330.9789281769,2086-01-01,2280.75246901922,0.610384140983903,0.389615859016097,0.220768281967805,1,"1107",NA,NA,NA
"Alabama","Pike County",9368.96078213499,5926.02462510262,15294.9854072376,2086-01-01,3442.93615703237,0.612551142265332,0.387448857734667,0.225102284530665,1,"1109",NA,NA,NA
"Alabama","Randolph County",10695.90329099,2598.34861629721,13294.2519072872,2086-01-01,8097.55467469278,0.804550971772023,0.195449028227977,0.609101943544046,1,"1111",NA,NA,NA
"Alabama","Russell County",12672.9251356757,11992.4377237231,24665.3628593988,2086-01-01,680.48741195253,0.513794392886728,0.486205607113272,0.0275887857734567,1,"1113",NA,NA,NA
"Alabama","Shelby County",92422.7990060943,44207.5802503991,136630.379256493,2086-01-01,48215.2187556951,0.676443990780344,0.323556009219656,0.352887981560687,1,"1117",NA,NA,NA
"Alabama","Sumter County",2013.64420577341,3982.69214706388,5996.33635283729,2086-01-01,1969.04794129046,0.335812417330562,0.664187582669438,0.328375165338877,1,"1119",NA,NA,NA
"Alabama","Talladega County",26142.677122608,14604.71545429,40747.392576898,2086-01-01,11537.9616683181,0.641579140880533,0.358420859119467,0.283158281761066,1,"1121",NA,NA,NA
"Alabama","Tallapoosa County",17194.0481061542,6787.61587159428,23981.6639777484,2086-01-01,10406.4322345599,0.716966434110151,0.283033565889849,0.433932868220302,1,"1123",NA,NA,NA
"Alabama","Tuscaloosa County",62826.0958689308,44587.3771362241,107413.473005155,2086-01-01,18238.7187327066,0.584899585789537,0.415100414210463,0.169799171579075,1,"1125",NA,NA,NA
"Alabama","Walker County",30178.422063606,6227.7131317566,36406.1351953626,2086-01-01,23950.7089318494,0.828937812312748,0.171062187687252,0.657875624625496,1,"1127",NA,NA,NA
"Alabama","Washington County",7409.69966699803,2416.15136717819,9825.85103417622,2086-01-01,4993.54829981983,0.754102585234159,0.245897414765841,0.508205170468319,1,"1129",NA,NA,NA
"Alabama","Wilcox County",1936.4307658069,3551.99891444799,5488.42968025489,2086-01-01,1615.56814864109,0.352820547701173,0.647179452298827,0.294358904597655,1,"1131",NA,NA,NA
"Alabama","Winston County",11482.2308079694,1296.97195731762,12779.2027652871,2086-01-01,10185.2588506518,0.898509165153818,0.101490834846182,0.797018330307636,1,"1133",NA,NA,NA
"Florida","Alachua County",72466.4213911617,109951.970471272,182418.391862434,2086-01-01,37485.5490801107,0.397253920787824,0.602746079212176,0.205492158424351,1,"12001",NA,NA,NA
"Florida","Baker County",16291.2664701465,2755.35434394954,19046.620814096,2086-01-01,13535.9121261969,0.855336315515329,0.14466368448467,0.710672631030659,1,"12003",NA,NA,NA
"Florida","Bay County",88776.1332250278,32688.2308759028,121464.364100931,2086-01-01,56087.9023491251,0.730882130591483,0.269117869408517,0.461764261182967,1,"12005",NA,NA,NA
"Florida","Bradford County",12568.5840834513,3657.47317035024,16226.0572538015,2086-01-01,8911.11091310103,0.774592612786858,0.225407387213142,0.549185225573717,1,"12007",NA,NA,NA
"Florida","Brevard County",275173.108343106,184589.547791161,459762.656134267,2086-01-01,90583.5605519443,0.598511220238699,0.401488779761301,0.197022440477399,1,"12009",NA,NA,NA
"Florida","Broward County",418038.566220568,664036.414573813,1082074.98079438,2086-01-01,245997.848353244,0.38633049801565,0.61366950198435,0.2273390039687,1,"12011",NA,NA,NA
"Florida","Calhoun County",6275.46202747897,1523.71584227899,7799.17786975796,2086-01-01,4751.74618519998,0.804631222966803,0.195368777033197,0.609262445933606,1,"12013",NA,NA,NA
"Florida","Charlotte County",99511.3136552741,47494.3938015091,147005.707456783,2086-01-01,52016.9198537651,0.67692142962904,0.32307857037096,0.35384285925808,1,"12015",NA,NA,NA
"Florida","Citrus County",89595.7777454704,32940.4849172548,122536.262662725,2086-01-01,56655.2928282156,0.731177659564158,0.268822340435842,0.462355319128317,1,"12017",NA,NA,NA
"Florida","Clay County",110967.000342953,52537.966601933,163504.966944886,2086-01-01,58429.0337410198,0.678676632376297,0.321323367623703,0.357353264752593,1,"12019",NA,NA,NA
"Florida","Collier County",188388.873709792,99072.8115416295,287461.685251422,2086-01-01,89316.0621681628,0.655352985720592,0.344647014279408,0.310705971441184,1,"12021",NA,NA,NA
"Florida","Columbia County",30769.7690548992,10700.6575723646,41470.4266272638,2086-01-01,20069.1114825346,0.741968953718704,0.258031046281296,0.483937907437408,1,"12023",NA,NA,NA
"Florida","DeSoto County",10683.791507122,4130.30911314877,14814.1006202708,2086-01-01,6553.48239397323,0.721190693986708,0.278809306013292,0.442381387973416,1,"12027",NA,NA,NA
"Florida","Dixie County",8443.85533514725,1756.0910608182,10199.9463959655,2086-01-01,6687.76427432905,0.827833304936503,0.172166695063497,0.655666609873005,1,"12029",NA,NA,NA
"Florida","Duval County",279356.812988254,275871.388718964,555228.201707218,2086-01-01,3485.42426928971,0.503138731298746,0.496861268701254,0.00627746259749179,1,"12031",NA,NA,NA
"Florida","Escambia County",109356.726237371,77592.5948033166,186949.321040688,2086-01-01,31764.1314340549,0.584953856096492,0.415046143903508,0.169907712192983,1,"12033",NA,NA,NA
"Florida","Flagler County",67488.1886918596,37236.479910941,104724.668602801,2086-01-01,30251.7087809187,0.644434492772936,0.355565507227064,0.288868985545872,1,"12035",NA,NA,NA
"Florida","Franklin County",5557.09033685794,2154.50101844094,7711.59135529888,2086-01-01,3402.589318417,0.720615250578531,0.279384749421469,0.441230501157063,1,"12037",NA,NA,NA
"Florida","Gadsden County",9738.05216707673,15915.9373734654,25653.9895405421,2086-01-01,6177.88520638864,0.379592115748206,0.620407884251794,0.240815768503587,1,"12039",NA,NA,NA
"Florida","Gilchrist County",10963.0598336467,2111.92803423695,13074.9878678836,2086-01-01,8851.13179940973,0.838475717486169,0.161524282513831,0.676951434972338,1,"12041",NA,NA,NA
"Florida","Glades County",4742.52756928081,1562.65493538942,6305.18250467023,2086-01-01,3179.87263389138,0.75216340934906,0.24783659065094,0.504326818698121,1,"12043",NA,NA,NA
"Florida","Gulf County",7296.91560780618,2180.28492409739,9477.20053190357,2086-01-01,5116.63068370879,0.769944202746603,0.230055797253397,0.539888405493206,1,"12045",NA,NA,NA
"Florida","Hamilton County",4297.10026380006,2189.45208451147,6486.55234831153,2086-01-01,2107.64817928859,0.662462897554293,0.337537102445707,0.324925795108587,1,"12047",NA,NA,NA
"Florida","Hardee County",7415.40566975084,2034.37007924839,9449.77574899924,2086-01-01,5381.03559050245,0.784717634229168,0.215282365770832,0.569435268458336,1,"12049",NA,NA,NA
"Florida","Hendry County",11099.5091713044,4739.76293606592,15839.2721073703,2086-01-01,6359.74623523847,0.700758790938353,0.299241209061647,0.401517581876705,1,"12051",NA,NA,NA
"Florida","Hernando County",97117.3726431392,45832.8432113184,142950.215854458,2086-01-01,51284.5294318208,0.679378985632436,0.320621014367564,0.358757971264872,1,"12053",NA,NA,NA
"Florida","Highlands County",45180.7695520816,19043.7704758338,64224.5400279154,2086-01-01,26136.9990762478,0.703481403408162,0.296518596591838,0.406962806816324,1,"12055",NA,NA,NA
"Florida","Hillsborough County",402823.622062601,384228.28409784,787051.906160441,2086-01-01,18595.3379647607,0.51181328564178,0.48818671435822,0.023626571283559,1,"12057",NA,NA,NA
"Florida","Holmes County",9441.96806320924,1331.13053499142,10773.0985982007,2086-01-01,8110.83752821782,0.876439399225981,0.123560600774019,0.752878798451961,1,"12059",NA,NA,NA
"Florida","Indian River County",79977.7237430675,44801.9955704269,124779.719313494,2086-01-01,35175.7281726407,0.640951303489735,0.359048696510265,0.281902606979471,1,"12061",NA,NA,NA
"Florida","Jackson County",18448.5864992273,7378.5540507769,25827.1405500042,2086-01-01,11070.0324484504,0.714310067098167,0.285689932901833,0.428620134196334,1,"12063",NA,NA,NA
"Florida","Jefferson County",5458.79328529378,3946.84309604283,9405.6363813366,2086-01-01,1511.95018925095,0.580374688535221,0.419625311464779,0.160749377070442,1,"12065",NA,NA,NA
"Florida","Lafayette County",3901.20058582503,620.989586557839,4522.19017238287,2086-01-01,3280.21099926719,0.862679462188424,0.137320537811576,0.725358924376848,1,"12067",NA,NA,NA
"Florida","Lake County",174756.72362733,107036.482722611,281793.206349941,2086-01-01,67720.2409047189,0.620159463355943,0.379840536644057,0.240318926711886,1,"12069",NA,NA,NA
"Florida","Lee County",326177.636118554,179980.922158183,506158.558276737,2086-01-01,146196.71396037,0.644417901831109,0.355582098168892,0.288835803662217,1,"12071",NA,NA,NA
"Florida","Leon County",76126.3542711844,127877.715311054,204004.069582238,2086-01-01,51751.3610398694,0.373160959127319,0.626839040872681,0.253678081745361,1,"12073",NA,NA,NA
"Florida","Levy County",21457.9884264418,7250.6475344529,28708.6359608947,2086-01-01,14207.3408919889,0.747440193803379,0.252559806196621,0.494880387606758,1,"12075",NA,NA,NA
"Florida","Liberty County",3385.55229729285,830.664218545576,4216.21651583842,2086-01-01,2554.88807874727,0.802983500627839,0.197016499372161,0.605967001255678,1,"12077",NA,NA,NA
"Florida","Madison County",6507.7563508724,3601.49909593647,10109.2554468089,2086-01-01,2906.25725493593,0.643742398746751,0.356257601253249,0.287484797493502,1,"12079",NA,NA,NA
"Florida","Manatee County",171750.5664107,101182.1928103,272932.759221,2086-01-01,70568.3736004003,0.629277947069849,0.370722052930152,0.258555894139697,1,"12081",NA,NA,NA
"Florida","Marion County",176666.405352349,92458.4603553915,269124.865707741,2086-01-01,84207.944996958,0.656447723207421,0.343552276792579,0.312895446414842,1,"12083",NA,NA,NA
"Florida","Martin County",86139.1399828117,45095.8036680291,131234.943650841,2086-01-01,41043.3363147826,0.656373505306563,0.343626494693437,0.312747010613127,1,"12085",NA,NA,NA
"Florida","Miami-Dade County",702992.793575926,521860.323719145,1224853.11729507,2086-01-01,181132.46985678,0.57394048612816,0.42605951387184,0.147880972256321,1,"12086",NA,NA,NA
"Florida","Monroe County",32275.7285860865,22317.412015473,54593.1406015595,2086-01-01,9958.31657061348,0.591204833252706,0.408795166747294,0.182409666505411,1,"12087",NA,NA,NA
"Florida","Nassau County",61328.314252365,19329.0307656498,80657.3450180149,2086-01-01,41999.2834867152,0.760356223461946,0.239643776538054,0.520712446923893,1,"12089",NA,NA,NA
"Florida","Okaloosa County",90400.27004893,43392.1831727109,133792.453221641,2086-01-01,47008.0868762191,0.675675405242571,0.324324594757428,0.351350810485143,1,"12091",NA,NA,NA
"Florida","Okeechobee County",14572.6474247284,4669.45467278257,19242.102097511,2086-01-01,9903.19275194585,0.757331363843736,0.242668636156263,0.514662727687473,1,"12093",NA,NA,NA
"Florida","Orange County",281642.491881633,455486.406529068,737128.8984107,2086-01-01,173843.914647435,0.382080383076654,0.617919616923346,0.235839233846691,1,"12095",NA,NA,NA
"Florida","Osceola County",111892.272361957,112504.744389683,224397.016751639,2086-01-01,612.472027726297,0.498635293738321,0.501364706261679,0.00272941252335884,1,"12097",NA,NA,NA
"Florida","Palm Beach County",418388.955043567,430392.203363177,848781.158406744,2086-01-01,12003.2483196104,0.492929126547683,0.507070873452317,0.0141417469046342,1,"12099",NA,NA,NA
"Florida","Pasco County",237539.145219015,144213.464616983,381752.609835998,2086-01-01,93325.6806020317,0.622233192645526,0.377766807354474,0.244466385291052,1,"12101",NA,NA,NA
"Florida","Pinellas County",335141.243743177,295168.48006716,630309.723810337,2086-01-01,39972.7636760168,0.531708826760893,0.468291173239107,0.0634176535217862,1,"12103",NA,NA,NA
"Florida","Polk County",254997.775425458,160220.36991046,415218.145335918,2086-01-01,94777.4055149975,0.614129652785671,0.385870347214329,0.228259305571343,1,"12105",NA,NA,NA
"Florida","Putnam County",31117.8196419624,11521.252946457,42639.0725884194,2086-01-01,19596.5666955054,0.729795883281333,0.270204116718667,0.459591766562666,1,"12107",NA,NA,NA
"Florida","Santa Rosa County",111673.491495881,35040.9813476479,146714.472843529,2086-01-01,76632.5101482331,0.761162067596296,0.238837932403704,0.522324135192591,1,"12113",NA,NA,NA
"Florida","Sarasota County",208583.076078444,138754.935338656,347338.0114171,2086-01-01,69828.140739788,0.600519002303976,0.399480997696024,0.201038004607953,1,"12115",NA,NA,NA
"Florida","Seminole County",183050.320773045,190124.09557067,373174.416343715,2086-01-01,7073.77479762543,0.490522160030512,0.509477839969488,0.0189556799389754,1,"12117",NA,NA,NA
"Florida","Sumter County",99850.2703763727,42766.5136525071,142616.78402888,2086-01-01,57083.7567238656,0.700129869399895,0.299870130600105,0.400259738799791,1,"12119",NA,NA,NA
"Florida","Suwannee County",21014.8098162788,5202.26354943189,26217.0733657107,2086-01-01,15812.5462668469,0.801569630718738,0.198430369281262,0.603139261437477,1,"12121",NA,NA,NA
"Florida","Taylor County",9162.63086206677,2564.89922227191,11727.5300843387,2086-01-01,6597.73163979487,0.781292462792557,0.218707537207443,0.562584925585115,1,"12123",NA,NA,NA
"Florida","Union County",6381.06704469955,1415.22017562581,7796.28722032537,2086-01-01,4965.84686907374,0.818475110571061,0.181524889428939,0.636950221142122,1,"12125",NA,NA,NA
"Florida","Volusia County",218602.269230003,139703.813456595,358306.082686598,2086-01-01,78898.4557734081,0.610099241382987,0.389900758617013,0.220198482765973,1,"12127",NA,NA,NA
"Florida","Wakulla County",17740.7521858215,6857.53426793778,24598.2864537593,2086-01-01,10883.2179178837,0.721219025527294,0.278780974472706,0.442438051054588,1,"12129",NA,NA,NA
"Florida","Walton County",47335.6720052647,11420.7059807314,58756.3779859961,2086-01-01,35914.9660245334,0.805626106097735,0.194373893902265,0.611252212195471,1,"12131",NA,NA,NA
"Florida","Washington County",11990.4209665355,2686.53263567015,14676.9536022056,2086-01-01,9303.8883308653,0.816955704263695,0.183044295736305,0.633911408527389,1,"12133",NA,NA,NA
"Georgia","Appling County",7693.48185975442,1879.84004652116,9573.32190627558,2086-01-01,5813.64181323327,0.803637643764087,0.196362356235913,0.607275287528174,1,"13001",NA,NA,NA
"Georgia","Atkinson County",2537.00899944148,887.723111869311,3424.73211131079,2086-01-01,1649.28588757217,0.740790496010638,0.259209503989362,0.481580992021276,1,"13003",NA,NA,NA
"Georgia","Bacon County",4534.63375850081,785.95223365177,5320.58599215258,2086-01-01,3748.68152484904,0.852280888832361,0.147719111167639,0.704561777664722,1,"13005",NA,NA,NA
"Georgia","Baker County",928.946254964183,695.704074936036,1624.65032990022,2086-01-01,233.242180028147,0.571782270847928,0.428217729152072,0.143564541695856,1,"13007",NA,NA,NA
"Georgia","Baldwin County",12146.1972116892,10000.1785473938,22146.375759083,2086-01-01,2146.01866429539,0.548450786883611,0.451549213116389,0.0969015737672215,1,"13009",NA,NA,NA
"Georgia","Banks County",11452.3081638226,958.694224135989,12411.0023879586,2086-01-01,10493.6139396866,0.922754488786004,0.0772455112139961,0.845508977572008,1,"13011",NA,NA,NA
"Georgia","Barrow County",37622.1876918176,12771.7432712632,50393.9309630808,2086-01-01,24850.4444205544,0.746561877051823,0.253438122948177,0.493123754103647,1,"13013",NA,NA,NA
"Georgia","Bartow County",52774.7345436378,15333.4326518463,68108.1671954841,2086-01-01,37441.3018917915,0.774866461934936,0.225133538065064,0.549732923869871,1,"13015",NA,NA,NA
"Georgia","Ben Hill County",4691.60202920195,2656.91941078765,7348.52143998961,2086-01-01,2034.6826184143,0.638441633125124,0.361558366874876,0.276883266250249,1,"13017",NA,NA,NA
"Georgia","Berrien County",7416.85717164493,1326.92471905821,8743.78189070314,2086-01-01,6089.93245258672,0.848243616361352,0.151756383638648,0.696487232722704,1,"13019",NA,NA,NA
"Georgia","Bibb County",30031.98793381,45963.449344321,75995.4372781311,2086-01-01,15931.461410511,0.3951814610119,0.6048185389881,0.2096370779762,1,"13021",NA,NA,NA
"Georgia","Bleckley County",5150.62260504773,1459.87126150152,6610.49386654925,2086-01-01,3690.75134354621,0.779158518111811,0.220841481888189,0.558317036223623,1,"13023",NA,NA,NA
"Georgia","Brantley County",9216.54367909498,846.196623308385,10062.7403024034,2086-01-01,8370.34705578659,0.915907933835251,0.0840920661647485,0.831815867670503,1,"13025",NA,NA,NA
"Georgia","Brooks County",5000.12254503104,3330.32509447366,8330.4476395047,2086-01-01,1669.79745055738,0.600222552425566,0.399777447574434,0.200445104851132,1,"13027",NA,NA,NA
"Georgia","Bryan County",20320.155321006,8535.54675983288,28855.7020808389,2086-01-01,11784.6085611731,0.70419895742198,0.29580104257802,0.40839791484396,1,"13029",NA,NA,NA
"Georgia","Bulloch County",25199.5150959922,13680.160602843,38879.6756988352,2086-01-01,11519.3544931493,0.648141082533442,0.351858917466558,0.296282165066885,1,"13031",NA,NA,NA
"Georgia","Burke County",7272.91541692639,6045.58079425357,13318.49621118,2086-01-01,1227.33462267282,0.54607632135085,0.45392367864915,0.0921526427017006,1,"13033",NA,NA,NA
"Georgia","Butts County",10978.446474519,4014.29559260992,14992.7420671289,2086-01-01,6964.15088190903,0.732250740082353,0.267749259917647,0.464501480164707,1,"13035",NA,NA,NA
"Georgia","Calhoun County",1130.69724244414,1316.55235439635,2447.24959684049,2086-01-01,185.855111952206,0.462027757162131,0.537972242837869,0.0759444856757371,1,"13037",NA,NA,NA
"Georgia","Camden County",22215.0182504831,10115.1793942289,32330.197644712,2086-01-01,12099.8388562542,0.687129057935612,0.312870942064388,0.374258115871225,1,"13039",NA,NA,NA
"Georgia","Candler County",3629.61777132241,1310.82800965765,4940.44578098006,2086-01-01,2318.78976166477,0.73467414323134,0.26532585676866,0.46934828646268,1,"13043",NA,NA,NA
