state_name,fips_code,county_name,gop_votes,dem_votes,gop_dem_total,year,margin,per_gop,per_dem,perc_margin,gop_demperc,fips_code_lz,Dem_EV,Rep_EV,Lat,Lon,AvgLat,AvgLon,PC_PI,Pop,Unemp_Rate,Median_Age,Female_Perc,White_Perc,Black_Perc,AmInd_Perc,Asian_Perc,Hisp_Perc,Vet_Perc,Foreign_Perc,Gini_Index,HH_Size,HSGrad_Perc,Bach_Perc,GradDeg_Perc,ViolentCrime,SQM_AreaLand,cluster
Alabama,1069,Houston County,30567,10547,42030,2016,20020,0.727266238,0.250939805,0.476326433,0.978206043,1069,227,304,-85.391221,31.20455,-86.70093539,32.87832515,39944,104218,5.8,39.3,52.082,69.623,26.643,0.411,0.834,3.187,11.196,3.048,0.4809,2.61,32.128,13.584,7.434,487.79,579.8660584,2
Alabama,1071,Jackson County,16643,3663,20785,2016,12980,0.800721674,0.17623286,0.624488814,0.976954535,1071,227,304,-85.938698,34.731984,-86.70093539,32.87832515,34832,51988,6.32,42.8,51.028,91.144,3.294,0.852,0.373,2.728,8.682,2.393,0.4543,2.6,41.138,7.891,4.688,316.98,1077.981183,0
Alabama,1073,Jefferson County,130614,151581,290111,2016,20967,0.450220778,0.522493115,0.072272337,0.972713892,1073,227,304,-86.814688,33.518601,-86.70093539,32.87832515,49942,660343,5.75,37.5,52.667,52.42,42.52,0.223,1.507,3.689,7.958,4.466,0.4995,2.46,26.477,19.019,12.421,872.75,1111.375416,3
Alabama,1075,Lamar County,5819,1035,6931,2016,4784,0.839561391,0.149329101,0.69023229,0.988890492,1075,227,304,-88.109649,33.762769,-86.70093539,32.87832515,32083,13928,5.64,44.3,51.564,87.552,11.261,0.299,0,1.429,7.988,1.031,0.471,2.31,35.367,8.142,4.921,162.21,604.8428843,0
Alabama,1077,Lauderdale County,27735,9877,38813,2016,17858,0.714580166,0.254476593,0.460103574,0.969056759,1077,227,304,-87.608759,34.866179,-86.70093539,32.87832515,35533,92425,6.38,41.3,52.223,87.032,9.851,0.4,0.679,2.393,8.875,2.452,0.464,2.36,34.601,12.979,8.7,268.6,668.0094026,0
Alabama,1079,Lawrence County,10732,3611,14623,2016,7121,0.73391233,0.246939752,0.486972577,0.980852082,1079,227,304,-87.272414,34.543683,-86.70093539,32.87832515,31424,33227,6.92,42.2,51.33,78.091,11.366,4.944,0.093,2.067,6.623,0.864,0.433,2.49,39.869,7.257,3.052,260.45,690.6804858,0
Alabama,1081,Lee County,34321,20987,57668,2016,13334,0.595148089,0.363928002,0.231220087,0.959076091,1081,227,304,-85.345833,32.588092,-86.70093539,32.87832515,35938,159168,5.24,30.5,50.615,69.947,23.235,0.132,3.622,3.69,8.403,6.149,0.5003,2.56,24.539,19.681,14.732,415.64,607.5472504,3
Alabama,1083,Limestone County,28824,9340,39400,2016,19484,0.731573604,0.237055838,0.494517766,0.968629442,1083,227,304,-86.938972,34.815612,-86.70093539,32.87832515,39238,92847,5.26,39,49.981,81.453,12.744,0.644,1.246,5.689,9.697,4.988,0.4595,2.72,31.983,15.636,7.625,160.12,559.9522914,12
Alabama,1085,Lowndes County,1751,4882,6676,2016,3131,0.262282804,0.731276213,0.468993409,0.993559017,1085,227,304,-86.618688,32.162415,-86.70093539,32.87832515,36921,10248,10.58,40.4,52.248,24.723,74.643,0.076,0,0.473,5.353,1.032,0.5244,2.47,37.669,9.477,2.805,671.02,715.907152,7
Alabama,1087,Macon County,1394,7237,8748,2016,5843,0.159350709,0.827274806,0.667924097,0.986625514,1087,227,304,-85.715007,32.425739,-86.70093539,32.87832515,30895,19060,7.63,38.2,53.912,15.779,82.107,0.33,0.224,1.646,9.014,1.575,0.4753,2.2,31.207,11.028,9.014,734.31,608.8239923,7
Alabama,1089,Madison County,89199,62435,159473,2016,26764,0.559336063,0.39150828,0.167827783,0.950844344,1089,227,304,-86.613232,34.746392,-86.70093539,32.87832515,48232,356729,5.14,38.1,51.115,68.823,24.19,0.598,2.45,4.675,12.138,7.152,0.4664,2.44,20.9,25.382,15.29,610.72,801.5788185,3
Alabama,1091,Marengo County,5224,5607,10948,2016,383,0.477164779,0.512148338,0.034983559,0.989313117,1091,227,304,-87.800648,32.340479,-86.70093539,32.87832515,36801,19525,7.16,42.2,52.99,45.684,52.761,0.249,0.214,0.947,6.09,0.937,0.519,2.43,40.244,10.337,4.452,449.42,976.8871459,7
Alabama,1093,Marion County,11273,1432,12912,2016,9841,0.873063817,0.110904585,0.762159232,0.983968401,1093,227,304,-87.8743,34.111797,-86.70093539,32.87832515,30646,29960,6.64,43.9,50.534,93.396,3.347,0.38,0.324,2.401,7.746,1.842,0.475,2.37,34.975,7.953,4.513,295.9,742.337699,0
Alabama,1095,Marshall County,29217,4913,34965,2016,24304,0.835607036,0.140511941,0.695095095,0.976118976,1095,227,304,-86.293279,34.311974,-86.70093539,32.87832515,33948,95113,5.34,38.8,50.709,92.478,2.096,0.6,0.588,12.916,9.193,7.666,0.473,2.71,31.894,10.853,5.714,286.27,565.8418511,12
Alabama,1097,Mobile County,91087,68429,163387,2016,22658,0.557492334,0.41881545,0.138676884,0.976307785,1097,227,304,-88.170637,30.683993,-86.70093539,32.87832515,36391,414945,6.64,37.2,52.136,59.57,35.315,0.62,1.965,2.645,9.378,3.592,0.4703,2.62,32.556,15.051,7.462,548.15,1229.362875,2
Alabama,1099,Monroe County,5771,4310,10185,2016,1461,0.566617575,0.42317133,0.143446244,0.989788905,1099,227,304,-87.360894,31.505611,-86.70093539,32.87832515,32013,21548,9.08,41.5,52.118,54.903,42.799,1.142,0.228,0.619,6.994,0.259,0.537,2.61,45.075,7.775,4.62,492.31,1025.662936,7
Alabama,1101,Montgomery County,33928,58669,94572,2016,24741,0.358753119,0.620363321,0.261610202,0.97911644,1101,227,304,-86.243797,32.346175,-86.70093539,32.87832515,41653,227170,5.68,36,52.619,37.788,56.82,0.171,2.247,3.311,10.013,5.304,0.4858,2.44,25.389,19.084,12.376,531.71,785.2959317,3
Alabama,1103,Morgan County,37392,11216,49991,2016,26176,0.747974635,0.224360385,0.523614251,0.97233502,1103,227,304,-86.930781,34.514252,-86.70093539,32.87832515,37355,119006,5.54,39.8,50.777,81.87,12.176,0.71,0.671,7.811,9.103,5.065,0.4531,2.55,30.071,14.579,6.85,180.73,579.3866438,12
Alabama,1105,Perry County,1403,3823,5255,2016,2420,0.266983825,0.727497621,0.460513796,0.994481446,1105,227,304,-87.369219,32.581066,-86.70093539,32.87832515,29923,9532,10.33,37.1,52.608,30.053,68.588,0.041,0.183,0.954,7.412,0.639,0.4983,2.84,39.522,7.995,6.497,381.41,719.6520298,7
Alabama,1107,Pickens County,5454,3972,9494,2016,1482,0.574468085,0.418369497,0.156098589,0.992837582,1107,227,304,-88.066472,33.292973,-86.70093539,32.87832515,31211,20325,6.88,42.2,50.718,56.152,41.847,0.12,0.06,2.425,9.794,1.821,0.4958,2.5,39.925,7.846,3.273,166.22,881.4253105,2
Alabama,1109,Pike County,7681,5039,13025,2016,2642,0.589712092,0.386871401,0.202840691,0.976583493,1109,227,304,-85.948647,31.787277,-86.70093539,32.87832515,35097,33464,6.51,31.2,52.324,58.323,37.606,0.646,2.116,2.194,8.165,4.252,0.5205,2.45,32.679,14.721,9.267,564.4,672.0640067,2
Alabama,1111,Randolph County,7697,2290,10130,2016,5407,0.75982231,0.226061204,0.533761106,0.985883514,1111,227,304,-85.427266,33.257607,-86.70093539,32.87832515,31226,22504,5.59,42.8,51.249,77.17,19.584,0.327,0.226,2.923,9.158,1.835,0.4446,2.55,36.4,9.969,5.411,196.5,580.5461125,0
Alabama,1113,Russell County,9210,9577,19136,2016,367,0.481291806,0.500470318,0.019178512,0.981762124,1113,227,304,-85.062843,32.421972,-86.70093539,32.87832515,30809,58185,5.56,34.8,51.363,51.832,42.276,0.368,0.742,5.072,13.413,4.402,0.4554,2.6,31.166,10.765,6.249,505,641.1490164,2
Alabama,1115,Saint Clair County,31579,5550,37937,2016,26029,0.832406358,0.146295174,0.686111184,0.978701531,1115,227,304,-86.369107,33.660628,-86.70093539,32.87832515,35951,87306,5.2,40,49.757,87.482,9.421,0.306,0.856,2.265,9.557,2.056,0.4144,2.65,36.126,10.514,5.59,299.4,631.5997329,0
Alabama,1117,Shelby County,72846,22927,99208,2016,49919,0.734275462,0.231100314,0.503175147,0.965375776,1117,227,304,-86.737978,33.290719,-86.70093539,32.87832515,50879,211282,4.31,38.1,51.397,81.212,11.604,0.217,1.985,5.759,8.312,6.243,0.4296,2.67,21.047,27.412,14.011,263.62,785.3709509,6
Alabama,1119,Sumter County,1581,4739,6391,2016,3158,0.247379127,0.741511501,0.494132374,0.988890627,1119,227,304,-88.232646,32.57442,-86.70093539,32.87832515,30641,12967,7.71,36.5,53.82,24.689,71.682,0.309,2.823,0.294,5.518,2.213,0.5215,2.55,41.592,10.957,7.164,435.48,903.8210711,7
Alabama,1121,Talladega County,20596,12108,33218,2016,8488,0.620025287,0.364501174,0.255524113,0.984526462,1121,227,304,-86.169238,33.372083,-86.70093539,32.87832515,32708,80552,6.61,40.8,51.464,64.634,32.071,0.312,0.545,2.161,8.744,2.075,0.4567,2.47,35.674,8.071,5.02,468.57,736.7780041,2
Alabama,1123,Tallapoosa County,12967,5271,18504,2016,7696,0.700767402,0.284857328,0.415910073,0.98562473,1123,227,304,-85.864503,32.85306,-86.70093539,32.87832515,38580,40586,5.59,43,52.647,70.262,27.462,0.352,0.508,2.412,10.099,1.797,0.4548,2.47,35.285,11.664,5.652,638.91,716.5177588,2
Alabama,1125,Tuscaloosa County,47701,31746,81708,2016,15955,0.583798404,0.388529887,0.195268517,0.972328291,1125,227,304,-87.520229,33.214154,-86.70093539,32.87832515,36517,206464,5.66,32.1,51.76,65.364,31.013,0.142,1.503,3.292,6.696,4.256,0.4686,2.73,30.339,18.119,11.251,401.72,1320.851654,3
Alabama,1127,Walker County,24208,4486,29243,2016,19722,0.827822043,0.153404233,0.674417809,0.981226276,1127,227,304,-87.253922,33.834858,-86.70093539,32.87832515,37458,64533,7.45,42.3,51.3,91.37,5.78,0.055,0.46,2.261,8.627,1.715,0.4599,2.57,36.609,6.147,4.396,449.85,790.9976955,0
Alabama,1129,Washington County,6031,2366,8492,2016,3665,0.710197833,0.278615167,0.431582666,0.988813,1129,227,304,-88.18612,31.410368,-86.70093539,32.87832515,34797,16621,8.64,41.4,50.387,65.539,24.774,7.931,0.651,1.295,6.715,1.372,0.4354,2.74,45.8,6.161,3.462,243.1,1080.199831,2
Alabama,1131,Wilcox County,1737,4329,6095,2016,2592,0.284987695,0.710254307,0.425266612,0.995242002,1131,227,304,-87.380407,31.999753,-86.70093539,32.87832515,31079,10844,14.44,40.2,51.776,27.431,71.949,0.063,0,0.558,6.342,0.45,0.5301,2.86,44.913,7.324,3.978,644.67,888.4450892,7
Alabama,1133,Winston County,9225,871,10255,2016,8354,0.89956119,0.084934178,0.814627011,0.984495368,1133,227,304,-87.415693,34.163824,-86.70093539,32.87832515,31960,23907,7.1,44.1,50.802,96.577,0.408,0.691,0.35,2.915,7.799,1.666,0.4415,2.51,34.341,8.029,5.06,107.48,612.975804,0
Alaska,2013,Aleutians East Borough,305,172,477,2016,133,0.558,0.315,0.243,0.873,2013,227,304,-162.901536,54.860151,-147.6820171,60.12230679,57828,3363,2.7,42.8,34.98,19.097,7.002,33.919,29.524,10.033,4.157,42.861,0.3868,2.36,42.043,9.823,2.122,0,6985.033704,11
Alaska,2016,Aleutians West Census Area ,404,699,1103,2016,295,0.329,0.57,0.241,0.899,2016,227,304,-168.292885,54.023571,-147.6820171,60.12230679,55745,5705,3.34,37.6,37.382,30.854,5.513,13.038,36.507,13.826,5.627,40.777,0.3659,3.47,40.308,11.534,4.166,294.62,4392.084753,11
Alaska,2020,Anchorage,61473,54395,115868,2016,7078,0.469,0.415,0.054,0.884,2020,227,304,-149.793182,61.192232,-147.6820171,60.12230679,62426,297249,5.56,32.8,48.991,64.255,5.659,7.004,8.939,8.717,13.182,12.352,0.4201,2.77,23.955,21.685,12.613,1006.66,1706.393211,3
Alaska,2050,Bethel Census Area,1103,2719,3822,2016,1616,0.223,0.55,0.327,0.773,2050,227,304,-162.151263,60.679946,-147.6820171,60.12230679,41492,18022,14.34,26.8,47.677,11.048,0.755,81.918,0.9,2.007,6.25,1.828,0.4289,3.79,45.407,7.061,4.357,0,40628.84632,8
Alaska,2060,Bristol Bay Borough,274,139,413,2016,135,0.591,0.3,0.291,0.891,2060,227,304,-156.834047,58.735464,-147.6820171,60.12230679,120294,902,7,40.7,43.1,55.732,0.318,32.059,1.168,4.883,10.155,3.822,0.3808,2.48,34.823,13.405,5.701,0,481.9778983,10
Alaska,2068,Denali Borough,589,395,984,2016,194,0.529,0.355,0.174,0.884,2068,227,304,-149.032949,63.882845,-147.6820171,60.12230679,75668,2055,9.12,37.3,46.259,85.506,0.988,3.106,3.388,0.8,9.8,7.624,0.3762,2.29,23.353,29.874,8.649,0,12636.8897,6
Alaska,2070,Dillingham Census Area,660,992,1652,2016,332,0.346,0.52,0.174,0.866,2070,227,304,-158.718472,59.136256,-147.6820171,60.12230679,55630,4970,9.7,29.7,48.514,17.932,0.241,72.209,2.169,2.952,4.149,2.45,0.4268,3.43,36.863,10.871,6.693,0,18331.26499,8
Alaska,2090,Fairbanks North Star Borough,22196,13589,35785,2016,8607,0.539,0.33,0.209,0.869,2090,227,304,-147.624018,64.831552,-147.6820171,60.12230679,53051,100633,5.92,30.7,46.307,76.502,4.177,6.537,3.032,7.475,15.798,7.362,0.4029,2.72,22.193,20.704,12.669,0,7329.476977,6
Alaska,2100,Haines Borough,674,738,1412,2016,64,0.407,0.446,0.039,0.853,2100,227,304,-135.559897,59.264125,-147.6820171,60.12230679,57593,2531,10.31,44.6,43.473,77.927,0.04,4.866,3.362,1.622,7.797,9.573,0.4263,2.11,25.663,27.775,12.669,155.82,2339.57826,6
Alaska,2105,Hoonah-Angoon Census Area,452,753,1205,2016,301,0.316,0.526,0.21,0.842,2105,227,304,-135.384163,58.078282,-147.6820171,60.12230679,55375,2121,11.93,48.4,48.552,50.783,3.654,32.178,2.278,4.983,10.994,6.834,0.3908,2.35,33.882,16.466,7.79,0,6556.582827,1
Alaska,2110,Juneau,5734,8800,14534,2016,3066,0.346,0.531,0.185,0.877,2110,227,304,-134.530605,58.358516,-147.6820171,60.12230679,64803,32412,4.52,37.5,48.813,69.41,1.171,12.326,7.17,6.297,9.97,9.725,0.379,2.62,21.195,25.265,14.169,714.16,2703.848168,3
Alaska,2122,Kenai Peninsula Borough,18408,7578,25986,2016,10830,0.634,0.261,0.373,0.895,2122,227,304,-151.064475,60.292592,-147.6820171,60.12230679,49737,58458,8.59,40.5,47.771,83.641,0.599,7.526,1.32,3.841,12.797,3.768,0.4179,2.6,32.189,14.682,8.999,0,16023.22149,1
Alaska,2130,Ketchikan Gateway Borough,3492,1990,5482,2016,1502,0.551,0.314,0.237,0.865,2130,227,304,-131.678527,55.367858,-147.6820171,60.12230679,64710,13707,6.58,39.2,48.684,67.546,0.496,13.372,7.561,4.623,12.518,8.895,0.4158,2.58,31.746,15.581,8.188,358.29,4856.846017,6
Alaska,2150,Kodiak Island Borough,3072,2001,5073,2016,1071,0.528,0.344,0.184,0.872,2150,227,304,-152.460881,57.779137,-147.6820171,60.12230679,57877,13728,5.19,32.7,47.277,54.002,0.144,13.709,21.9,8.701,11.36,19.392,0.3845,2.96,27.273,17.437,7.413,0,6615.329369,11
Alaska,2164,Lake and Peninsula Borough,174,193,367,2016,19,0.348,0.386,0.038,0.734,2164,227,304,-156.371652,58.557351,-147.6820171,60.12230679,54601,1600,12.63,31.9,48.972,21.262,0.78,69.171,2.835,2.055,5.231,4.181,0.4409,2.84,42.515,7.545,4.91,0,23897.26046,8
Alaska,2170,Matanuska-Susitna Borough,31947,8598,40545,2016,23349,0.706,0.19,0.516,0.896,2170,227,304,-149.421961,61.611281,-147.6820171,60.12230679,44812,104119,8.29,34.8,47.816,83.676,1.056,5.168,1.334,4.523,14.697,4.835,0.4061,3.14,31.838,13.702,6.885,0,24713.65156,12
